,Item 1,Item 2,Equality,device1,device2
185,173,665,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
186,392,567,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
187,232,910,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
188,497,936,-1,iPhone11_M,XiaomiRedmiNote9S_T
189,121,306,-1,iPhone12_M,XiaomiRedmiNote9S_T
190,373,573,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
191,108,519,-1,iPhone11_M,XiaomiRedmiNote9S_T
192,160,209,-1,iPhone12_W,XiaomiRedmiNote9S_T
193,232,440,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
194,299,762,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
195,519,653,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
196,251,465,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
197,354,469,-1,iPhoneXR_U,XiaomiRedmiNote9S_T
198,232,434,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
199,178,185,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
200,505,942,-1,XiaomiRedmiNote9S_T,OppoFindX3Neo_A
201,192,323,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
202,335,388,-1,iPhone12_M,XiaomiRedmiNote9S_T
203,146,843,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
204,147,256,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
205,147,531,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
206,455,516,-1,XiaomiRedmiNote9S_T,iPhone7_F
207,57,153,-1,iPhone12_W,XiaomiRedmiNote9S_T
208,837,940,-1,XiaomiRedmi5_J,XiaomiRedmiNote9S_T
209,368,671,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
210,106,174,-1,XiaomiRedmiNote9S_T,GooglePixel3A_V
211,75,108,-1,XiaomiRedmiNote9S_T,iPhone11_M
212,109,385,-1,iPhoneXR_U,XiaomiRedmiNote9S_T
213,192,842,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
214,232,279,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
215,106,688,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
216,882,951,-1,XiaomiRedmiNote7_S,XiaomiRedmiNote9S_T
217,374,419,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
218,75,611,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
219,353,736,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
220,3,206,-1,iPhone11_B,XiaomiRedmiNote9S_T
221,312,722,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
222,211,299,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
223,353,447,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
224,353,952,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
225,559,899,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
226,146,416,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
227,241,388,-1,GooglePixel3A_V,XiaomiRedmiNote9S_T
228,122,306,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
229,0,486,-1,HuaweiP20_G,XiaomiRedmiNote9S_T
230,120,278,-1,iPhone11_M,XiaomiRedmiNote9S_T
231,104,392,-1,OnePlusNord_O,XiaomiRedmiNote9S_T
232,481,904,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
233,402,422,-1,iPhone11_M,XiaomiRedmiNote9S_T
234,63,423,-1,iPhone11_M,XiaomiRedmiNote9S_T
235,281,505,-1,iPhone6_N,XiaomiRedmiNote9S_T
236,138,792,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
237,340,593,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
238,50,945,-1,OnePlusNord_O,XiaomiRedmiNote9S_T
239,486,514,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
240,232,736,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
241,229,936,-1,OnePlusNord_O,XiaomiRedmiNote9S_T
242,178,635,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
243,203,948,-1,iPhone6_N,XiaomiRedmiNote9S_T
244,152,290,-1,iPhoneXSMax_M,XiaomiRedmiNote9S_T
245,190,418,-1,XiaomiRedmiNote9S_T,iPhone11_M
246,113,936,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
247,624,953,-1,XiaomiRedmiNote7_S,XiaomiRedmiNote9S_T
248,106,419,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
249,536,556,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
250,78,374,-1,iPhone12_W,XiaomiRedmiNote9S_T
251,164,228,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
252,455,789,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
253,137,486,-1,OppoFindX3Neo_A,XiaomiRedmiNote9S_T
254,353,450,-1,XiaomiRedmiNote9S_T,HuaweiP10_Q
255,451,717,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
256,9,431,-1,SamsungS7_I,XiaomiRedmiNote9S_T
257,221,440,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
258,188,922,-1,iPhone6_N,XiaomiRedmiNote9S_T
259,501,505,-1,GooglePixel3A_L,XiaomiRedmiNote9S_T
260,166,756,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
261,173,219,-1,XiaomiRedmiNote9S_T,iPhone11_B
262,469,532,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
263,167,431,-1,iPhone6_N,XiaomiRedmiNote9S_T
264,56,462,-1,SamsungJ6_K,XiaomiRedmiNote9S_T
265,199,312,-1,iPhone11_C,XiaomiRedmiNote9S_T
266,431,912,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
267,45,307,-1,XiaomiRedmiNote9S_T,GooglePixel3A_V
268,245,665,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
269,36,284,-1,GooglePixel3A_L,XiaomiRedmiNote9S_T
270,91,853,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
271,755,951,-1,XiaomiRedmi5_J,XiaomiRedmiNote9S_T
272,178,593,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
273,75,248,-1,XiaomiRedmiNote9S_T,iPhone12_M
274,291,750,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
275,122,329,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
276,380,422,-1,SamsungJ6_K,XiaomiRedmiNote9S_T
277,216,306,-1,iPhone11_M,XiaomiRedmiNote9S_T
278,319,335,-1,XiaomiRedmiNote9S_T,iPhone12_M
279,64,948,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
280,253,945,-1,iPhone12_M,XiaomiRedmiNote9S_T
281,29,319,-1,iPhone11_B,XiaomiRedmiNote9S_T
282,505,786,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
283,251,669,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
284,196,329,-1,iPhone12_W,XiaomiRedmiNote9S_T
285,451,896,-1,XiaomiRedmiNote9S_T,iPhone11_B
286,207,290,-1,GooglePixel3A_L,XiaomiRedmiNote9S_T
287,196,336,-1,iPhone12_W,XiaomiRedmiNote9S_T
288,314,914,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
289,251,888,-1,XiaomiRedmiNote9S_T,iPhone11_M
290,2,91,-1,iPhone11_C,XiaomiRedmiNote9S_T
291,190,733,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
292,423,672,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
293,125,548,-1,iPhone11_B,XiaomiRedmiNote9S_T
294,173,238,-1,XiaomiRedmiNote9S_T,iPhone12_M
295,768,899,-1,XiaomiRedmi4_B,XiaomiRedmiNote9S_T
296,299,817,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
297,272,568,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
298,329,365,-1,XiaomiRedmiNote9S_T,iPhone11_M
299,35,164,-1,SamsungS7_I,XiaomiRedmiNote9S_T
300,166,522,-1,XiaomiRedmiNote9S_T,GooglePixel3A_V
301,190,895,-1,XiaomiRedmiNote9S_T,iPhone11_M
302,147,702,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
303,138,670,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
304,62,922,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
305,539,893,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
306,291,932,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
307,272,426,-1,XiaomiRedmiNote9S_T,iPhone7_F
308,290,909,-1,XiaomiRedmiNote9S_T,iPhone6_N
309,91,213,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
310,251,862,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
311,519,733,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
312,154,431,-1,iPhone7_F,XiaomiRedmiNote9S_T
313,505,569,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
314,642,914,-1,XiaomiRedmiNote7_S,XiaomiRedmiNote9S_T
315,340,399,-1,XiaomiRedmiNote9S_T,iPhone6_N
316,336,679,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
317,144,388,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
318,132,306,-1,SamsungM31_A,XiaomiRedmiNote9S_T
319,368,840,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
320,106,426,-1,XiaomiRedmiNote9S_T,iPhone7_F
321,423,947,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
322,91,360,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
323,164,909,-1,XiaomiRedmiNote9S_T,iPhone6_N
324,160,899,-1,iPhone12_W,XiaomiRedmiNote9S_T
325,1,914,-1,SamsungM31_A,XiaomiRedmiNote9S_T
326,606,899,-1,XiaomiRedmiNote7_S,XiaomiRedmiNote9S_T
327,69,106,-1,iPhone11_C,XiaomiRedmiNote9S_T
328,372,375,-1,XiaomiRedmiNote9S_T,iPhone11_M
329,178,771,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
330,505,728,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
331,47,469,-1,SamsungS7_I,XiaomiRedmiNote9S_T
332,182,423,-1,OppoFindX3Neo_A,XiaomiRedmiNote9S_T
333,482,503,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
334,519,587,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
335,106,249,-1,XiaomiRedmiNote9S_T,GooglePixel3A_V
336,388,641,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
337,341,392,-1,iPhone7_F,XiaomiRedmiNote9S_T
338,73,945,-1,iPhone12_W,XiaomiRedmiNote9S_T
339,368,572,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
340,652,918,-1,XiaomiRedmi5_J,XiaomiRedmiNote9S_T
341,146,769,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
342,232,947,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
343,75,113,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
344,159,422,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
345,329,659,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
346,600,948,-1,XiaomiRedmi4_B,XiaomiRedmiNote9S_T
347,353,835,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
348,327,469,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
349,213,373,-1,iPhoneXSMax_M,XiaomiRedmiNote9S_T
350,272,395,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
351,164,404,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
352,121,164,-1,iPhone12_M,XiaomiRedmiNote9S_T
353,91,531,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
354,56,451,-1,SamsungJ6_K,XiaomiRedmiNote9S_T
355,291,591,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
356,14,290,-1,SamsungS7_I,XiaomiRedmiNote9S_T
357,19,918,-1,iPhone6_N,XiaomiRedmiNote9S_T
358,91,903,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
359,157,372,-1,iPhoneXSMax_M,XiaomiRedmiNote9S_T
360,368,504,-1,XiaomiRedmiNote9S_T,iPhone6_N
361,272,457,-1,XiaomiRedmiNote9S_T,HuaweiL21_D
362,539,875,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
363,479,948,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
364,284,593,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
365,319,459,-1,XiaomiRedmiNote9S_T,SamsungM31_A
366,232,349,-1,XiaomiRedmiNote9S_T,iPhone11_M
367,173,636,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
368,166,743,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
369,192,390,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
370,75,829,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
371,566,886,-1,XiaomiRedmiNote7_S,XiaomiRedmiNote9S_T
372,261,951,-1,OppoFindX3Neo_A,XiaomiRedmiNote9S_T
373,154,312,-1,iPhone7_F,XiaomiRedmiNote9S_T
374,134,178,-1,iPhoneXSMax_M,XiaomiRedmiNote9S_T
375,232,310,-1,XiaomiRedmiNote9S_T,iPhone6_N
376,388,402,-1,XiaomiRedmiNote9S_T,iPhone11_M
377,374,582,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
378,373,453,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
379,146,950,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
380,95,486,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
381,206,925,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
382,462,580,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
383,69,372,-1,iPhone11_C,XiaomiRedmiNote9S_T
384,146,517,-1,XiaomiRedmiNote9S_T,iPhone7_F
385,363,777,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
386,27,884,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
387,546,884,-1,iPhone7_F,XiaomiRedmiNote9S_T
388,329,954,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
389,266,388,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
390,104,251,-1,OnePlusNord_O,XiaomiRedmiNote9S_T
391,627,918,-1,XiaomiRedmiNote7_S,XiaomiRedmiNote9S_T
392,284,817,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
393,21,899,-1,iPhone12_M,XiaomiRedmiNote9S_T
394,251,488,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
395,261,363,-1,OppoFindX3Neo_A,XiaomiRedmiNote9S_T
396,363,883,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
397,339,937,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
398,403,431,-1,iPhoneXR_U,XiaomiRedmiNote9S_T
399,170,505,-1,GooglePixel3A_L,XiaomiRedmiNote9S_T
400,385,597,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
401,293,742,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
402,73,299,-1,iPhone12_W,XiaomiRedmiNote9S_T
403,423,786,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
404,177,340,-1,iPhone6_N,XiaomiRedmiNote9S_T
405,106,279,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
406,45,703,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
407,53,272,-1,iPhone11_M,XiaomiRedmiNote9S_T
408,206,213,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
409,548,550,-1,XiaomiRedmiNote9S_T,iPhone6_N
410,381,519,-1,iPhoneXSMax_M,XiaomiRedmiNote9S_T
411,519,596,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
412,272,670,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
413,363,842,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
414,201,945,-1,iPhone11_M,XiaomiRedmiNote9S_T
415,476,744,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
416,290,551,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
417,386,423,-1,iPhoneXSMax_M,XiaomiRedmiNote9S_T
418,722,886,-1,XiaomiRedmi4_B,XiaomiRedmiNote9S_T
419,245,344,-1,XiaomiRedmiNote9S_T,iPhoneXR_A
420,306,401,-1,XiaomiRedmiNote9S_T,iPhone6_N
421,373,611,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
422,364,722,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
423,180,365,-1,XiaomiRedmiNote9S_T,iPhone11_M
424,205,505,-1,iPhone12_W,XiaomiRedmiNote9S_T
425,91,709,-1,XiaomiRedmiNote9S_T,XiaomiRedmi5_J
426,200,481,-1,iPhoneXR_U,XiaomiRedmiNote9S_T
427,372,694,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
428,272,757,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
429,428,476,-1,iPhone6_N,XiaomiRedmiNote9S_T
430,106,231,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
431,895,937,-1,iPhone11_M,XiaomiRedmiNote9S_T
432,125,388,-1,iPhone11_B,XiaomiRedmiNote9S_T
433,114,290,-1,GooglePixel3A_L,XiaomiRedmiNote9S_T
434,209,341,-1,XiaomiRedmiNote9S_T,iPhone7_F
435,253,548,-1,iPhone12_M,XiaomiRedmiNote9S_T
436,488,539,-1,SamsungJ6_K,XiaomiRedmiNote9S_T
437,245,492,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
438,138,615,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
439,106,218,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
440,847,953,-1,XiaomiRedmiNote7_S,XiaomiRedmiNote9S_T
441,284,600,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
442,469,657,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
443,284,381,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
444,166,584,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
445,422,611,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
446,0,937,-1,HuaweiP20_G,XiaomiRedmiNote9S_T
447,180,813,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
448,519,713,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
449,444,455,-1,iPhone6_N,XiaomiRedmiNote9S_T
450,539,776,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
451,450,940,-1,HuaweiP10_Q,XiaomiRedmiNote9S_T
452,209,362,-1,XiaomiRedmiNote9S_T,iPhone6_N
453,195,368,-1,GooglePixel3A_L,XiaomiRedmiNote9S_T
454,343,884,-1,iPhone6_N,XiaomiRedmiNote9S_T
455,70,319,-1,GooglePixel3A_L,XiaomiRedmiNote9S_T
456,539,784,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
457,751,899,-1,XiaomiRedmi4_B,XiaomiRedmiNote9S_T
458,190,659,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
459,178,387,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
460,336,670,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
461,94,206,-1,iPhoneXR_U,XiaomiRedmiNote9S_T
462,482,944,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
463,329,920,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
464,368,719,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
465,68,914,-1,iPhone12_W,XiaomiRedmiNote9S_T
466,204,422,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
467,458,953,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
468,388,428,-1,XiaomiRedmiNote9S_T,iPhone6_N
469,45,52,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
470,57,221,-1,iPhone12_W,XiaomiRedmiNote9S_T
471,368,691,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
472,312,816,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
473,192,445,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
474,164,498,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
475,45,711,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
476,161,231,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
477,166,331,-1,XiaomiRedmiNote9S_T,iPhoneXR_U
478,312,313,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
479,232,337,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
480,334,336,-1,iPhone12_M,XiaomiRedmiNote9S_T
481,336,405,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
482,138,775,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
483,373,390,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
484,72,206,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
485,278,417,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
486,232,888,-1,XiaomiRedmiNote9S_T,iPhone11_M
487,221,925,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
488,270,272,-1,iPhoneXR_A,XiaomiRedmiNote9S_T
489,265,476,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
490,138,285,-1,XiaomiRedmiNote9S_T,iPhoneXR_U
491,262,481,-1,iPhone12_M,XiaomiRedmiNote9S_T
492,29,388,-1,iPhone11_B,XiaomiRedmiNote9S_T
493,306,938,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
494,292,482,-1,iPhone6_N,XiaomiRedmiNote9S_T
495,306,367,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
496,465,505,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
497,206,811,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
498,385,552,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
499,208,336,-1,iPhone7_F,XiaomiRedmiNote9S_T
500,306,389,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
501,278,285,-1,XiaomiRedmiNote9S_T,iPhoneXR_U
502,547,899,-1,OppoFindX3Neo_A,XiaomiRedmiNote9S_T
503,68,291,-1,iPhone12_W,XiaomiRedmiNote9S_T
504,290,588,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
505,732,899,-1,HuaweiHonor9_R,XiaomiRedmiNote9S_T
506,180,387,-1,XiaomiRedmiNote9S_T,XiaomiA2_E
507,93,312,-1,SamsungJ6_K,XiaomiRedmiNote9S_T
508,272,326,-1,XiaomiRedmiNote9S_T,iPhone11_M
509,522,945,-1,GooglePixel3A_V,XiaomiRedmiNote9S_T
510,319,887,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
511,362,489,-1,iPhone6_N,XiaomiRedmiNote9S_T
512,138,292,-1,XiaomiRedmiNote9S_T,iPhone6_N
513,372,628,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
514,178,222,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
515,385,917,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
516,217,388,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
517,277,922,-1,iPhoneXR_U,XiaomiRedmiNote9S_T
518,66,319,-1,iPhoneXR_A,XiaomiRedmiNote9S_T
519,328,476,-1,HuaweiHonor9_R,XiaomiRedmiNote9S_T
520,385,650,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
521,309,922,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
522,423,571,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
523,422,926,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
524,548,613,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
525,153,777,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
526,319,554,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
527,180,386,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
528,106,942,-1,XiaomiRedmiNote9S_T,OppoFindX3Neo_A
529,353,436,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
530,286,329,-1,iPhone6_N,XiaomiRedmiNote9S_T
531,264,306,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
532,76,299,-1,GooglePixel3A_V,XiaomiRedmiNote9S_T
533,153,621,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
534,50,489,-1,OnePlusNord_O,XiaomiRedmiNote9S_T
535,231,232,-1,SamsungJ6_K,XiaomiRedmiNote9S_T
536,220,392,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
537,299,889,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
538,246,937,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
539,164,573,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
540,221,867,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
541,69,299,-1,iPhone11_C,XiaomiRedmiNote9S_T
542,925,936,-1,OnePlusNord_O,XiaomiRedmiNote9S_T
543,159,937,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
544,548,600,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
545,548,663,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
546,79,388,-1,iPhone11_M,XiaomiRedmiNote9S_T
547,437,951,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
548,158,192,-1,iPhone12_M,XiaomiRedmiNote9S_T
549,91,490,-1,XiaomiRedmiNote9S_T,iPhone11_F
550,168,392,-1,iPhoneXSMax_M,XiaomiRedmiNote9S_T
551,25,940,-1,iPhone11_C,XiaomiRedmiNote9S_T
552,190,467,-1,XiaomiRedmiNote9S_T,iPhoneXR_L
553,159,455,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
554,132,899,-1,SamsungM31_A,XiaomiRedmiNote9S_T
555,290,350,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
556,166,691,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
557,524,940,-1,OppoFindX3Neo_A,XiaomiRedmiNote9S_T
558,422,485,-1,XiaomiRedmiNote9S_T,SamsungJ6_K
559,321,519,-1,iPhone6_N,XiaomiRedmiNote9S_T
560,794,886,-1,HuaweiHonor9_R,XiaomiRedmiNote9S_T
561,245,511,-1,XiaomiRedmiNote9S_T,GooglePixel3A_L
562,291,420,-1,XiaomiRedmiNote9S_T,OnePlusNord_O
563,128,936,-1,OnePlusNord_O,XiaomiRedmiNote9S_T
564,168,372,-1,iPhoneXSMax_M,XiaomiRedmiNote9S_T
565,255,329,-1,iPhone12_W,XiaomiRedmiNote9S_T
566,291,923,-1,XiaomiRedmiNote9S_T,SamsungS6_H
567,443,945,-1,GooglePixel3A_L,XiaomiRedmiNote9S_T
568,235,363,-1,iPhoneXR_L,XiaomiRedmiNote9S_T
569,918,929,-1,XiaomiRedmiNote9S_T,OppoFindX3Neo_A
570,357,422,-1,XiaomiA2_E,XiaomiRedmiNote9S_T
571,388,645,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
572,312,532,-1,XiaomiRedmiNote9S_T,iPhoneXSMax_M
573,482,590,-1,XiaomiRedmiNote9S_T,XiaomiRedmi4_B
574,303,548,-1,SamsungM31_A,XiaomiRedmiNote9S_T
